,stw,sto,sth,att,Bus0_AOD,Bus1_AOD,Bus2_AOD,Bus3_AOD,Bus4_AOD,Bus5_AOD
11,264.67857142857144,1.3015738478669128,3.6,208.0096153846154,748,718,604,646,576,590
0,231.49789029535864,6.586964544728914,4.833333333333333,212.35930735930737,719,567,592,605,519,476
1,263.92468619246864,5.393050792251835,2.2484848484848485,231.3930131004367,653,514,527,541,466,415
2,247.13563829787233,4.630540417042807,5.3,233.83967391304347,567,451,456,488,391,366
3,249.97764227642276,4.481215735887704,7.41060606060606,241.43496801705757,566,398,406,452,359,334
4,257.9934065934066,5.259257183424876,12.81060606060606,248.05275229357798,610,378,357,428,325,335
5,296.15976331360946,6.217501384603213,15.068181818181818,268.2599843382929,628,355,316,396,287,316
6,436.47583243823846,5.968930288461538,23.563636363636363,248.18073654390935,800,599,382,474,436,381
7,601.4016824395374,2.3493055317397715,20.99090909090909,192.3654937570942,853,843,818,793,629,550
8,332.8766233766234,0.8978734439834025,16.76969696969697,167.55203619909503,860,849,864,876,737,634
9,279.19614147909965,1.1169281227760757,10.933333333333332,170.13245033112582,855,818,853,774,711,606
10,265.6051502145923,1.2612252224530092,8.460606060606061,204.62264150943398,816,759,804,725,656,573
11,258.39170506912444,1.4419619588149153,5.843939393939394,206.88292682926829,781,694,663,661,582,518
